Frame,X,Y,Width,Height,Area,Angle,Width-S,Height-S,Altitude,center-ix,center-iy,center-ox,center-oy,M-dist,E-dist,GSD-X,GSD-Y,X-cm,Y-cm,GSD
692,3214,1149,122,128,15616,-174.394091,3840,2160,42,1920,1080,3275,1213,1488,1361.51166,1.385245902,1.3984375,169,179,1.415
693,3214,1149,122,128,15616,-174.394091,3840,2160,42,1920,1080,3275,1213,1488,1361.51166,1.385245902,1.3984375,169,179,1.415
694,3215,1150,121,128,15488,-174.3542826,3840,2160,42,1920,1080,3275.5,1214,1489.5,1362.107283,1.396694215,1.3984375,169,179,1.415
695,3216,1150,122,128,15616,-174.360483,3840,2160,42,1920,1080,3277,1214,1491,1363.600015,1.385245902,1.3984375,169,179,1.415
696,3218,1151,122,127,15494,-174.3478528,3840,2160,42,1920,1080,3279,1214.5,1493.5,1365.639502,1.385245902,1.409448819,169,179,1.415
697,3220,1151,123,127,15621,-174.3581643,3840,2160,42,1920,1080,3281.5,1214.5,1496,1368.12737,1.37398374,1.409448819,169,179,1.415
698,3223,1151,122,128,15616,-174.3476385,3840,2160,42,1920,1080,3284,1215,1499,1370.664437,1.385245902,1.3984375,169,179,1.415
699,3226,1152,122,127,15494,-174.3392094,3840,2160,42,1920,1080,3287,1215.5,1502.5,1373.699112,1.385245902,1.409448819,169,179,1.415
700,3229,1153,123,127,15621,-174.3121737,3840,2160,42,1920,1080,3290.5,1216.5,1507,1377.280836,1.37398374,1.409448819,169,179,1.415
701,3233,1153,122,127,15494,-174.3265677,3840,2160,42,1920,1080,3294,1216.5,1510.5,1380.763647,1.385245902,1.409448819,169,179,1.415
702,3238,1153,121,128,15488,-174.3243885,3840,2160,42,1920,1080,3298.5,1217,1515.5,1385.291034,1.396694215,1.3984375,169,179,1.415
703,3242,1154,121,127,15367,-174.3201835,3840,2160,42,1920,1080,3302.5,1217.5,1520,1389.320877,1.396694215,1.409448819,169,179,1.415
704,3247,1154,122,128,15616,-174.3221053,3840,2160,42,1920,1080,3308,1218,1526,1394.84336,1.385245902,1.3984375,169,179,1.415
705,3252,1155,122,127,15494,-174.3219879,3840,2160,42,1920,1080,3313,1218.5,1531.5,1399.868297,1.385245902,1.409448819,169,179,1.415
706,3258,1155,122,127,15494,-174.3461815,3840,2160,42,1920,1080,3319,1218.5,1537.5,1405.838984,1.385245902,1.409448819,169,179,1.415
707,3264,1155,122,128,15616,-174.3499775,3840,2160,42,1920,1080,3325,1219,1544,1411.859058,1.385245902,1.3984375,169,179,1.415
708,3271,1156,122,127,15494,-174.3577142,3840,2160,42,1920,1080,3332,1219.5,1551.5,1418.87429,1.385245902,1.409448819,169,179,1.415
709,3278,1156,121,127,15367,-174.3834031,3840,2160,42,1920,1080,3338.5,1219.5,1558,1425.342941,1.396694215,1.409448819,169,179,1.415
710,3284,1157,123,127,15621,-174.3709992,3840,2160,42,1920,1080,3345.5,1220.5,1566,1432.40724,1.37398374,1.409448819,169,179,1.415
711,3292,1157,122,127,15494,-174.4002724,3840,2160,42,1920,1080,3353,1220.5,1573.5,1439.871262,1.385245902,1.409448819,169,179,1.415
712,3300,1157,122,127,15494,-174.4311645,3840,2160,42,1920,1080,3361,1220.5,1581.5,1447.833295,1.385245902,1.409448819,169,179,1.415
713,3309,1158,122,127,15494,-174.4263702,3840,2160,42,1920,1080,3370,1221.5,1591.5,1456.887865,1.385245902,1.409448819,169,179,1.415
714,3318,1158,123,127,15621,-174.4624231,3840,2160,42,1920,1080,3379.5,1221.5,1601,1466.343241,1.37398374,1.409448819,169,179,1.415
715,3328,1158,123,128,15744,-174.4805594,3840,2160,42,1920,1080,3389.5,1222,1611.5,1476.344895,1.37398374,1.3984375,169,179,1.415
716,3337,1158,123,127,15621,-174.5331519,3840,2160,42,1920,1080,3398.5,1221.5,1620,1485.255702,1.37398374,1.409448819,169,179,1.415
717,3345,1158,123,127,15621,-174.5623964,3840,2160,42,1920,1080,3406.5,1221.5,1628,1493.219508,1.37398374,1.409448819,169,179,1.415
718,3353,1158,123,127,15621,-174.5913306,3840,2160,42,1920,1080,3414.5,1221.5,1636,1501.1837,1.37398374,1.409448819,169,179,1.415
719,3361,1158,122,127,15494,-174.618179,3840,2160,42,1920,1080,3422,1221.5,1643.5,1508.650473,1.385245902,1.409448819,169,179,1.415
720,3368,1158,123,127,15621,-174.6447629,3840,2160,42,1920,1080,3429.5,1221.5,1651,1516.117575,1.37398374,1.409448819,169,179,1.415
721,3375,1158,123,127,15621,-174.6693393,3840,2160,42,1920,1080,3436.5,1221.5,1658,1523.087161,1.37398374,1.409448819,169,179,1.415
722,3381,1158,122,127,15494,-174.6884922,3840,2160,42,1920,1080,3442,1221.5,1663.5,1528.56346,1.385245902,1.409448819,169,179,1.415
723,3387,1158,122,127,15494,-174.7092303,3840,2160,42,1920,1080,3448,1221.5,1669.5,1534.537797,1.385245902,1.409448819,169,179,1.415
724,3393,1157,121,128,15488,-174.7466231,3840,2160,42,1920,1080,3453.5,1221,1674.5,1539.968587,1.396694215,1.3984375,169,179,1.415
725,3398,1158,122,127,15494,-174.7468338,3840,2160,42,1920,1080,3459,1221.5,1680.5,1545.491265,1.385245902,1.409448819,169,179,1.415
726,3403,1158,122,127,15494,-174.7637506,3840,2160,42,1920,1080,3464,1221.5,1685.5,1550.470332,1.385245902,1.409448819,169,179,1.415
727,3407,1158,122,127,15494,-174.777206,3840,2160,42,1920,1080,3468,1221.5,1689.5,1554.453682,1.385245902,1.409448819,169,179,1.415
728,3411,1158,122,127,15494,-174.7905927,3840,2160,42,1920,1080,3472,1221.5,1693.5,1558.437118,1.385245902,1.409448819,169,179,1.415
729,3416,1158,122,127,15494,-174.8072301,3840,2160,42,1920,1080,3477,1221.5,1698.5,1563.416531,1.385245902,1.409448819,169,179,1.415
730,3419,1157,122,128,15616,-174.8353764,3840,2160,42,1920,1080,3480,1221,1701,1566.359154,1.385245902,1.3984375,169,179,1.415
731,3422,1157,123,128,15744,-174.8468755,3840,2160,42,1920,1080,3483.5,1221,1704.5,1569.844976,1.37398374,1.3984375,169,179,1.415
732,3425,1157,123,128,15744,-174.8566912,3840,2160,42,1920,1080,3486.5,1221,1707.5,1572.832874,1.37398374,1.3984375,169,179,1.415
733,3428,1157,122,127,15494,-174.8829555,3840,2160,42,1920,1080,3489,1220.5,1709.5,1575.27815,1.385245902,1.409448819,169,179,1.415
734,3430,1157,123,128,15744,-174.8729682,3840,2160,42,1920,1080,3491.5,1221,1712.5,1577.812806,1.37398374,1.3984375,169,179,1.415
735,3433,1157,122,128,15616,-174.8810682,3840,2160,42,1920,1080,3494,1221,1715,1580.302819,1.385245902,1.3984375,169,179,1.415
736,3435,1157,122,128,15616,-174.8875299,3840,2160,42,1920,1080,3496,1221,1717,1582.294852,1.385245902,1.3984375,169,179,1.415
737,3437,1157,122,128,15616,-174.8939753,3840,2160,42,1920,1080,3498,1221,1719,1584.286906,1.385245902,1.3984375,169,179,1.415
738,3439,1157,122,128,15616,-174.9004045,3840,2160,42,1920,1080,3500,1221,1721,1586.278979,1.385245902,1.3984375,169,179,1.415
739,3441,1157,122,127,15494,-174.924784,3840,2160,42,1920,1080,3502,1220.5,1722.5,1588.226763,1.385245902,1.409448819,169,179,1.415
740,3442,1157,122,127,15494,-174.9279734,3840,2160,42,1920,1080,3503,1220.5,1723.5,1589.222845,1.385245902,1.409448819,169,179,1.415
741,3443,1157,122,127,15494,-174.9311587,3840,2160,42,1920,1080,3504,1220.5,1724.5,1590.218931,1.385245902,1.409448819,169,179,1.415
742,3445,1157,122,127,15494,-174.9375175,3840,2160,42,1920,1080,3506,1220.5,1726.5,1592.21112,1.385245902,1.409448819,169,179,1.415
743,3446,1156,122,128,15616,-174.9586026,3840,2160,42,1920,1080,3507,1220,1727,1593.163206,1.385245902,1.3984375,169,179,1.415
744,3447,1156,121,128,15488,-174.9601823,3840,2160,42,1920,1080,3507.5,1220,1727.5,1593.661272,1.396694215,1.3984375,169,179,1.415
745,3448,1156,122,128,15616,-174.9649153,3840,2160,42,1920,1080,3509,1220,1729,1595.155478,1.385245902,1.3984375,169,179,1.415
746,3449,1156,122,127,15494,-174.9859452,3840,2160,42,1920,1080,3510,1219.5,1729.5,1596.107844,1.385245902,1.409448819,169,179,1.415
747,3449,1156,122,127,15494,-174.9859452,3840,2160,42,1920,1080,3510,1219.5,1729.5,1596.107844,1.385245902,1.409448819,169,179,1.415
748,3450,1156,122,128,15616,-174.9712123,3840,2160,42,1920,1080,3511,1220,1731,1597.14777,1.385245902,1.3984375,169,179,1.415
749,3450,1156,122,127,15494,-174.9890807,3840,2160,42,1920,1080,3511,1219.5,1730.5,1597.10402,1.385245902,1.409448819,169,179,1.415
750,3451,1156,121,127,15367,-174.9906469,3840,2160,42,1920,1080,3511.5,1219.5,1731,1597.602109,1.396694215,1.409448819,169,179,1.415
751,3451,1156,122,127,15494,-174.9922122,3840,2160,42,1920,1080,3512,1219.5,1731.5,1598.1002,1.385245902,1.409448819,169,179,1.415
752,3451,1164,122,119,14518,-174.8493814,3840,2160,42,1920,1080,3512,1223.5,1735.5,1598.454332,1.385245902,1.504201681,169,179,1.415
753,3452,1156,121,127,15367,-174.9937765,3840,2160,42,1920,1080,3512.5,1219.5,1732,1598.598292,1.396694215,1.409448819,169,179,1.415
754,3451,1156,122,127,15494,-174.9922122,3840,2160,42,1920,1080,3512,1219.5,1731.5,1598.1002,1.385245902,1.409448819,169,179,1.415
755,3451,1156,122,127,15494,-174.9922122,3840,2160,42,1920,1080,3512,1219.5,1731.5,1598.1002,1.385245902,1.409448819,169,179,1.415
756,3451,1155,122,128,15616,-175.0100705,3840,2160,42,1920,1080,3512,1219,1731,1598.056632,1.385245902,1.3984375,169,179,1.415
757,3451,1155,122,128,15616,-175.0100705,3840,2160,42,1920,1080,3512,1219,1731,1598.056632,1.385245902,1.3984375,169,179,1.415
758,3451,1155,122,128,15616,-175.0100705,3840,2160,42,1920,1080,3512,1219,1731,1598.056632,1.385245902,1.3984375,169,179,1.415
759,3451,1155,122,128,15616,-175.0100705,3840,2160,42,1920,1080,3512,1219,1731,1598.056632,1.385245902,1.3984375,169,179,1.415
760,3451,1155,122,128,15616,-175.0100705,3840,2160,42,1920,1080,3512,1219,1731,1598.056632,1.385245902,1.3984375,169,179,1.415
761,3451,1164,122,118,14396,-174.8672318,3840,2160,42,1920,1080,3512,1223,1735,1598.409522,1.385245902,1.516949153,169,179,1.415
762,3451,1155,123,128,15744,-175.0116293,3840,2160,42,1920,1080,3512.5,1219,1731.5,1598.554738,1.37398374,1.3984375,169,179,1.415
763,3451,1155,122,128,15616,-175.0100705,3840,2160,42,1920,1080,3512,1219,1731,1598.056632,1.385245902,1.3984375,169,179,1.415
764,3451,1155,122,127,15494,-175.0279297,3840,2160,42,1920,1080,3512,1218.5,1730.5,1598.01322,1.385245902,1.409448819,169,179,1.415
765,3451,1155,122,128,15616,-175.0100705,3840,2160,42,1920,1080,3512,1219,1731,1598.056632,1.385245902,1.3984375,169,179,1.415
766,3451,1155,122,128,15616,-175.0100705,3840,2160,42,1920,1080,3512,1219,1731,1598.056632,1.385245902,1.3984375,169,179,1.415
767,3450,1155,122,128,15616,-175.00695,3840,2160,42,1920,1080,3511,1219,1730,1597.060425,1.385245902,1.3984375,169,179,1.415
768,3450,1155,122,128,15616,-175.00695,3840,2160,42,1920,1080,3511,1219,1730,1597.060425,1.385245902,1.3984375,169,179,1.415
769,3449,1155,122,128,15616,-175.0038256,3840,2160,42,1920,1080,3510,1219,1729,1596.064222,1.385245902,1.3984375,169,179,1.415
770,3449,1155,123,128,15744,-175.0053883,3840,2160,42,1920,1080,3510.5,1219,1729.5,1596.562323,1.37398374,1.3984375,169,179,1.415
771,3449,1155,123,128,15744,-175.0053883,3840,2160,42,1920,1080,3510.5,1219,1729.5,1596.562323,1.37398374,1.3984375,169,179,1.415
772,3449,1155,122,128,15616,-175.0038256,3840,2160,42,1920,1080,3510,1219,1729,1596.064222,1.385245902,1.3984375,169,179,1.415
773,3448,1155,123,127,15621,-175.0201488,3840,2160,42,1920,1080,3509.5,1218.5,1728,1595.522642,1.37398374,1.409448819,169,179,1.415
774,3448,1155,122,128,15616,-175.0006973,3840,2160,42,1920,1080,3509,1219,1728,1595.068024,1.385245902,1.3984375,169,179,1.415
775,3447,1156,123,127,15621,-174.9812347,3840,2160,42,1920,1080,3508.5,1219.5,1728,1594.61359,1.37398374,1.409448819,169,179,1.415
776,3446,1156,123,127,15621,-174.9780894,3840,2160,42,1920,1080,3507.5,1219.5,1727,1593.617426,1.37398374,1.409448819,169,179,1.415
777,3446,1156,122,127,15494,-174.9765153,3840,2160,42,1920,1080,3507,1219.5,1726.5,1593.119346,1.385245902,1.409448819,169,179,1.415
778,3445,1156,123,127,15621,-174.9749402,3840,2160,42,1920,1080,3506.5,1219.5,1726,1592.621267,1.37398374,1.409448819,169,179,1.415
779,3445,1156,123,127,15621,-174.9749402,3840,2160,42,1920,1080,3506.5,1219.5,1726,1592.621267,1.37398374,1.409448819,169,179,1.415
780,3445,1156,122,127,15494,-174.9733641,3840,2160,42,1920,1080,3506,1219.5,1725.5,1592.123189,1.385245902,1.409448819,169,179,1.415
781,3444,1155,122,128,15616,-174.9881449,3840,2160,42,1920,1080,3505,1219,1724,1591.083279,1.385245902,1.3984375,169,179,1.415
782,3444,1156,122,127,15494,-174.970209,3840,2160,42,1920,1080,3505,1219.5,1724.5,1591.127038,1.385245902,1.409448819,169,179,1.415
783,3444,1156,121,127,15367,-174.96863,3840,2160,42,1920,1080,3504.5,1219.5,1724,1590.628964,1.396694215,1.409448819,169,179,1.415
784,3443,1155,121,128,15488,-174.9834216,3840,2160,42,1920,1080,3503.5,1219,1722.5,1589.589019,1.396694215,1.3984375,169,179,1.415
785,3442,1155,122,128,15616,-174.9818452,3840,2160,42,1920,1080,3503,1219,1722,1589.090935,1.385245902,1.3984375,169,179,1.415
786,3442,1155,122,128,15616,-174.9818452,3840,2160,42,1920,1080,3503,1219,1722,1589.090935,1.385245902,1.3984375,169,179,1.415
787,3442,1155,121,128,15488,-174.9802677,3840,2160,42,1920,1080,3502.5,1219,1721.5,1588.592852,1.396694215,1.3984375,169,179,1.415
788,3441,1155,122,128,15616,-174.9786893,3840,2160,42,1920,1080,3502,1219,1721,1588.09477,1.385245902,1.3984375,169,179,1.415
789,3441,1155,122,128,15616,-174.9786893,3840,2160,42,1920,1080,3502,1219,1721,1588.09477,1.385245902,1.3984375,169,179,1.415
790,3441,1156,121,127,15367,-174.9591349,3840,2160,42,1920,1080,3501.5,1219.5,1721,1587.640545,1.396694215,1.409448819,169,179,1.415
791,3440,1155,122,127,15494,-174.9935112,3840,2160,42,1920,1080,3501,1218.5,1719.5,1587.054898,1.385245902,1.409448819,169,179,1.415
792,3440,1155,122,127,15494,-174.9935112,3840,2160,42,1920,1080,3501,1218.5,1719.5,1587.054898,1.385245902,1.409448819,169,179,1.415
793,3439,1155,122,127,15494,-174.9903586,3840,2160,42,1920,1080,3500,1218.5,1718.5,1586.058716,1.385245902,1.409448819,169,179,1.415
794,3439,1155,122,127,15494,-174.9903586,3840,2160,42,1920,1080,3500,1218.5,1718.5,1586.058716,1.385245902,1.409448819,169,179,1.415
795,3438,1155,122,128,15616,-174.9691981,3840,2160,42,1920,1080,3499,1219,1718,1585.106306,1.385245902,1.3984375,169,179,1.415
796,3438,1155,122,127,15494,-174.9872021,3840,2160,42,1920,1080,3499,1218.5,1717.5,1585.062538,1.385245902,1.409448819,169,179,1.415
797,3437,1155,123,127,15621,-174.9856224,3840,2160,42,1920,1080,3498.5,1218.5,1717,1584.564451,1.37398374,1.409448819,169,179,1.415
798,3437,1155,122,128,15616,-174.9660264,3840,2160,42,1920,1080,3498,1219,1717,1584.11016,1.385245902,1.3984375,169,179,1.415
799,3437,1155,122,127,15494,-174.9840416,3840,2160,42,1920,1080,3498,1218.5,1716.5,1584.066365,1.385245902,1.409448819,169,179,1.415
800,3436,1155,123,128,15744,-174.964439,3840,2160,42,1920,1080,3497.5,1219,1716.5,1583.612089,1.37398374,1.3984375,169,179,1.415
801,3436,1155,122,128,15616,-174.9628507,3840,2160,42,1920,1080,3497,1219,1716,1583.11402,1.385245902,1.3984375,169,179,1.415
802,3436,1155,122,128,15616,-174.9628507,3840,2160,42,1920,1080,3497,1219,1716,1583.11402,1.385245902,1.3984375,169,179,1.415
803,3436,1155,122,128,15616,-174.9628507,3840,2160,42,1920,1080,3497,1219,1716,1583.11402,1.385245902,1.3984375,169,179,1.415
804,3436,1156,122,127,15494,-174.9448251,3840,2160,42,1920,1080,3497,1219.5,1716.5,1583.157999,1.385245902,1.409448819,169,179,1.415
805,3435,1155,122,127,15494,-174.9777087,3840,2160,42,1920,1080,3496,1218.5,1714.5,1582.074034,1.385245902,1.409448819,169,179,1.415
806,3435,1155,122,127,15494,-174.9777087,3840,2160,42,1920,1080,3496,1218.5,1714.5,1582.074034,1.385245902,1.409448819,169,179,1.415
807,3435,1155,121,127,15367,-174.976123,3840,2160,42,1920,1080,3495.5,1218.5,1714,1581.575955,1.396694215,1.409448819,169,179,1.415
808,3434,1155,123,127,15621,-174.976123,3840,2160,42,1920,1080,3495.5,1218.5,1714,1581.575955,1.37398374,1.409448819,169,179,1.415
809,3434,1155,122,127,15494,-174.9745363,3840,2160,42,1920,1080,3495,1218.5,1713.5,1581.077876,1.385245902,1.409448819,169,179,1.415
810,3434,1155,122,127,15494,-174.9745363,3840,2160,42,1920,1080,3495,1218.5,1713.5,1581.077876,1.385245902,1.409448819,169,179,1.415
811,3434,1155,122,127,15494,-174.9745363,3840,2160,42,1920,1080,3495,1218.5,1713.5,1581.077876,1.385245902,1.409448819,169,179,1.415
812,3433,1155,122,127,15494,-174.9713599,3840,2160,42,1920,1080,3494,1218.5,1712.5,1580.081723,1.385245902,1.409448819,169,179,1.415
813,3433,1155,122,127,15494,-174.9713599,3840,2160,42,1920,1080,3494,1218.5,1712.5,1580.081723,1.385245902,1.409448819,169,179,1.415
814,3433,1155,122,127,15494,-174.9713599,3840,2160,42,1920,1080,3494,1218.5,1712.5,1580.081723,1.385245902,1.409448819,169,179,1.415
815,3433,1155,121,127,15367,-174.9697702,3840,2160,42,1920,1080,3493.5,1218.5,1712,1579.583648,1.396694215,1.409448819,169,179,1.415
816,3433,1155,121,127,15367,-174.9697702,3840,2160,42,1920,1080,3493.5,1218.5,1712,1579.583648,1.396694215,1.409448819,169,179,1.415
817,3432,1155,122,127,15494,-174.9681794,3840,2160,42,1920,1080,3493,1218.5,1711.5,1579.085574,1.385245902,1.409448819,169,179,1.415
818,3431,1154,122,128,15616,-174.983079,3840,2160,42,1920,1080,3492,1218,1710,1578.045627,1.385245902,1.3984375,169,179,1.415
819,3432,1154,121,128,15488,-174.984666,3840,2160,42,1920,1080,3492.5,1218,1710.5,1578.543712,1.396694215,1.3984375,169,179,1.415
820,3431,1154,122,128,15616,-174.983079,3840,2160,42,1920,1080,3492,1218,1710,1578.045627,1.385245902,1.3984375,169,179,1.415
821,3431,1154,121,127,15367,-174.9995815,3840,2160,42,1920,1080,3491.5,1217.5,1709,1577.503883,1.396694215,1.409448819,169,179,1.415
822,3431,1154,122,127,15494,-175.0011639,3840,2160,42,1920,1080,3492,1217.5,1709.5,1578.00198,1.385245902,1.409448819,169,179,1.415
823,3430,1154,122,127,15494,-174.9979981,3840,2160,42,1920,1080,3491,1217.5,1708.5,1577.005786,1.385245902,1.409448819,169,179,1.415
824,3430,1154,123,127,15621,-174.9995815,3840,2160,42,1920,1080,3491.5,1217.5,1709,1577.503883,1.37398374,1.409448819,169,179,1.415
825,3430,1154,123,127,15621,-174.9995815,3840,2160,42,1920,1080,3491.5,1217.5,1709,1577.503883,1.37398374,1.409448819,169,179,1.415
826,3430,1153,123,127,15621,-175.0357658,3840,2160,42,1920,1080,3491.5,1216.5,1708,1577.417034,1.37398374,1.409448819,169,179,1.415
827,3430,1153,123,128,15744,-175.0176732,3840,2160,42,1920,1080,3491.5,1217,1708.5,1577.46038,1.37398374,1.3984375,169,179,1.415
828,3430,1153,122,127,15494,-175.0341938,3840,2160,42,1920,1080,3491,1216.5,1707.5,1576.91891,1.385245902,1.409448819,169,179,1.415
829,3431,1153,121,127,15367,-175.0357658,3840,2160,42,1920,1080,3491.5,1216.5,1708,1577.417034,1.396694215,1.409448819,169,179,1.415
830,3429,1153,123,127,15621,-175.0326207,3840,2160,42,1920,1080,3490.5,1216.5,1707,1576.420788,1.37398374,1.409448819,169,179,1.415
831,3430,1153,121,127,15367,-175.0326207,3840,2160,42,1920,1080,3490.5,1216.5,1707,1576.420788,1.396694215,1.409448819,169,179,1.415
832,3429,1153,121,127,15367,-175.0294716,3840,2160,42,1920,1080,3489.5,1216.5,1706,1575.424546,1.396694215,1.409448819,169,179,1.415
833,3429,1153,121,127,15367,-175.0294716,3840,2160,42,1920,1080,3489.5,1216.5,1706,1575.424546,1.396694215,1.409448819,169,179,1.415
834,3428,1153,122,127,15494,-175.0278956,3840,2160,42,1920,1080,3489,1216.5,1705.5,1574.926427,1.385245902,1.409448819,169,179,1.415
835,3428,1153,121,127,15367,-175.0263185,3840,2160,42,1920,1080,3488.5,1216.5,1705,1574.428309,1.396694215,1.409448819,169,179,1.415
836,3428,1153,122,127,15494,-175.0278956,3840,2160,42,1920,1080,3489,1216.5,1705.5,1574.926427,1.385245902,1.409448819,169,179,1.415
837,3428,1153,121,127,15367,-175.0263185,3840,2160,42,1920,1080,3488.5,1216.5,1705,1574.428309,1.396694215,1.409448819,169,179,1.415
838,3427,1153,121,127,15367,-175.0231615,3840,2160,42,1920,1080,3487.5,1216.5,1704,1573.432077,1.396694215,1.409448819,169,179,1.415
839,3427,1153,121,127,15367,-175.0231615,3840,2160,42,1920,1080,3487.5,1216.5,1704,1573.432077,1.396694215,1.409448819,169,179,1.415
840,3426,1153,122,127,15494,-175.0215814,3840,2160,42,1920,1080,3487,1216.5,1703.5,1572.933962,1.385245902,1.409448819,169,179,1.415
841,3426,1153,122,127,15494,-175.0215814,3840,2160,42,1920,1080,3487,1216.5,1703.5,1572.933962,1.385245902,1.409448819,169,179,1.415
842,3426,1153,121,127,15367,-175.0200004,3840,2160,42,1920,1080,3486.5,1216.5,1703,1572.435849,1.396694215,1.409448819,169,179,1.415
843,3426,1153,121,127,15367,-175.0200004,3840,2160,42,1920,1080,3486.5,1216.5,1703,1572.435849,1.396694215,1.409448819,169,179,1.415
844,3427,1153,119,127,15113,-175.0200004,3840,2160,42,1920,1080,3486.5,1216.5,1703,1572.435849,1.420168067,1.409448819,169,179,1.415
845,3425,1153,121,127,15367,-175.0168353,3840,2160,42,1920,1080,3485.5,1216.5,1702,1571.439627,1.396694215,1.409448819,169,179,1.415
846,3425,1153,121,127,15367,-175.0168353,3840,2160,42,1920,1080,3485.5,1216.5,1702,1571.439627,1.396694215,1.409448819,169,179,1.415
847,3424,1153,122,127,15494,-175.0152513,3840,2160,42,1920,1080,3485,1216.5,1701.5,1570.941517,1.385245902,1.409448819,169,179,1.415
848,3425,1153,120,127,15240,-175.0152513,3840,2160,42,1920,1080,3485,1216.5,1701.5,1570.941517,1.408333333,1.409448819,169,179,1.415
849,3424,1153,121,127,15367,-175.0136662,3840,2160,42,1920,1080,3484.5,1216.5,1701,1570.443409,1.396694215,1.409448819,169,179,1.415
850,3424,1153,121,127,15367,-175.0136662,3840,2160,42,1920,1080,3484.5,1216.5,1701,1570.443409,1.396694215,1.409448819,169,179,1.415
851,3423,1153,122,127,15494,-175.0120802,3840,2160,42,1920,1080,3484,1216.5,1700.5,1569.945302,1.385245902,1.409448819,169,179,1.415
852,3423,1154,122,127,15494,-174.975725,3840,2160,42,1920,1080,3484,1217.5,1701.5,1570.032563,1.385245902,1.409448819,169,179,1.415
853,3423,1154,121,127,15367,-174.9741265,3840,2160,42,1920,1080,3483.5,1217.5,1701,1569.534485,1.396694215,1.409448819,169,179,1.415
854,3423,1154,122,127,15494,-174.975725,3840,2160,42,1920,1080,3484,1217.5,1701.5,1570.032563,1.385245902,1.409448819,169,179,1.415
855,3423,1154,122,127,15494,-174.975725,3840,2160,42,1920,1080,3484,1217.5,1701.5,1570.032563,1.385245902,1.409448819,169,179,1.415
856,3423,1154,122,127,15494,-174.975725,3840,2160,42,1920,1080,3484,1217.5,1701.5,1570.032563,1.385245902,1.409448819,169,179,1.415
857,3423,1154,122,127,15494,-174.975725,3840,2160,42,1920,1080,3484,1217.5,1701.5,1570.032563,1.385245902,1.409448819,169,179,1.415
858,3423,1154,122,127,15494,-174.975725,3840,2160,42,1920,1080,3484,1217.5,1701.5,1570.032563,1.385245902,1.409448819,169,179,1.415
859,3423,1154,121,127,15367,-174.9741265,3840,2160,42,1920,1080,3483.5,1217.5,1701,1569.534485,1.396694215,1.409448819,169,179,1.415
860,3422,1154,122,127,15494,-174.972527,3840,2160,42,1920,1080,3483,1217.5,1700.5,1569.036408,1.385245902,1.409448819,169,179,1.415
861,3422,1153,121,128,15488,-174.9891207,3840,2160,42,1920,1080,3482.5,1217,1699.5,1568.494581,1.396694215,1.3984375,169,179,1.415
862,3422,1153,122,127,15494,-175.008905,3840,2160,42,1920,1080,3483,1216.5,1699.5,1568.949091,1.385245902,1.409448819,169,179,1.415
863,3422,1153,122,128,15616,-174.9907155,3840,2160,42,1920,1080,3483,1217,1700,1568.99267,1.385245902,1.3984375,169,179,1.415
864,3422,1153,122,128,15616,-174.9907155,3840,2160,42,1920,1080,3483,1217,1700,1568.99267,1.385245902,1.3984375,169,179,1.415
865,3421,1153,122,127,15494,-175.0057259,3840,2160,42,1920,1080,3482,1216.5,1698.5,1567.952885,1.385245902,1.409448819,169,179,1.415
866,3421,1153,122,127,15494,-175.0057259,3840,2160,42,1920,1080,3482,1216.5,1698.5,1567.952885,1.385245902,1.409448819,169,179,1.415
867,3421,1153,122,127,15494,-175.0057259,3840,2160,42,1920,1080,3482,1216.5,1698.5,1567.952885,1.385245902,1.409448819,169,179,1.415
868,3421,1153,122,127,15494,-175.0057259,3840,2160,42,1920,1080,3482,1216.5,1698.5,1567.952885,1.385245902,1.409448819,169,179,1.415
869,3420,1153,121,127,15367,-175.0009495,3840,2160,42,1920,1080,3480.5,1216.5,1697,1566.458585,1.396694215,1.409448819,169,179,1.415
870,3420,1153,122,127,15494,-175.0025427,3840,2160,42,1920,1080,3481,1216.5,1697.5,1566.956684,1.385245902,1.409448819,169,179,1.415
871,3420,1153,121,127,15367,-175.0009495,3840,2160,42,1920,1080,3480.5,1216.5,1697,1566.458585,1.396694215,1.409448819,169,179,1.415
872,3419,1153,122,127,15494,-174.9993554,3840,2160,42,1920,1080,3480,1216.5,1696.5,1565.960488,1.385245902,1.409448819,169,179,1.415
873,3419,1153,121,127,15367,-174.9977603,3840,2160,42,1920,1080,3479.5,1216.5,1696,1565.462392,1.396694215,1.409448819,169,179,1.415
874,3419,1153,121,127,15367,-174.9977603,3840,2160,42,1920,1080,3479.5,1216.5,1696,1565.462392,1.396694215,1.409448819,169,179,1.415
875,3418,1153,121,127,15367,-174.9945669,3840,2160,42,1920,1080,3478.5,1216.5,1695,1564.466203,1.396694215,1.409448819,169,179,1.415
876,3418,1153,121,127,15367,-174.9945669,3840,2160,42,1920,1080,3478.5,1216.5,1695,1564.466203,1.396694215,1.409448819,169,179,1.415
877,3418,1153,121,127,15367,-174.9945669,3840,2160,42,1920,1080,3478.5,1216.5,1695,1564.466203,1.396694215,1.409448819,169,179,1.415
878,3418,1153,121,126,15246,-175.0128092,3840,2160,42,1920,1080,3478.5,1216,1694.5,1564.422657,1.396694215,1.420634921,169,179,1.415
